0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
-9.038346	299.967207	-1.188647
0.000000	0.000000	0.000000
-7.909823	299.905802	-1.189044
-7.222764	299.676900	-1.181907
-6.534904	299.447955	-1.174772
0.000000	0.000000	0.000000
-5.156783	298.989936	-1.160501
-4.466522	298.760862	-1.153366
-3.775459	298.531746	-1.146231
-3.083595	298.302589	-1.139097
-2.390930	298.073390	-1.131963
-1.697463	297.844150	-1.124830
-1.003195	297.614869	-1.117697
-0.308126	297.385548	-1.110564
0.387746	297.156187	-1.103432
1.084420	296.926786	-1.096301
1.781895	296.697347	-1.089170
2.480173	296.467868	-1.082039
3.179253	296.238351	-1.074909
3.879135	296.008796	-1.067780
4.579820	295.779203	-1.060651
5.281307	295.549573	-1.053523
5.983598	295.319906	-1.046395
0.000000	0.000000	0.000000
7.390587	294.860462	-1.032141
8.095285	294.630687	-1.025015
8.800787	294.400875	-1.017890
9.507093	294.171029	-1.010765
10.214201	293.941149	-1.003641
10.922113	293.711234	-0.996518
11.630828	293.481285	-0.989396
12.340346	293.251303	-0.982274
13.050668	293.021287	-0.975153
13.761794	292.791240	-0.968033
14.473723	292.561159	-0.960913
15.186456	292.331047	-0.953794
15.899993	292.100904	-0.946676
0.000000	0.000000	0.000000
17.329478	291.640524	-0.932443
18.045427	291.410289	-0.925328
18.762179	291.180023	-0.918213
19.479735	290.949729	-0.911099
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
21.665458	289.742349	-0.880151
22.639395	289.619350	-0.867590
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
24.839615	288.407193	-0.836521
25.564980	288.175802	-0.829389
26.291153	287.944385	-0.822257
27.018131	287.712943	-0.815127
27.745917	287.481475	-0.807998
28.474510	287.249982	-0.800870
29.203909	287.018465	-0.793743
0.000000	0.000000	0.000000
30.665128	286.555361	-0.779492
31.396947	286.323774	-0.772368
0.000000	0.000000	0.000000
33.157512	285.445889	-0.742883
0.000000	0.000000	0.000000
34.332292	285.397205	-0.743886
35.068144	285.165509	-0.736768
35.804803	284.933794	-0.729652
36.542269	284.702059	-0.722536
37.280541	284.470304	-0.715423
38.019619	284.238530	-0.708310
0.000000	0.000000	0.000000
39.802704	283.357834	-0.678773
40.545095	283.125735	-0.671656
41.288292	282.893620	-0.664541
42.032296	282.661489	-0.657427
42.777107	282.429341	-0.650314
0.000000	0.000000	0.000000
44.269149	281.965000	-0.636093
45.016380	281.732808	-0.628985
45.764417	281.500602	-0.621879
46.513260	281.268382	-0.614774
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
